order_id,user_id,seller_id,product_category,price,payment_type,seller_rating,delivery_days,order_date,user_state,user_past_returns,return_flag,return_reason,seller_bin,delay_bin,rrs,risk_tier,month
ORD004283,U00195,S0176,Electronics,1831.3,Prepaid,2.7,10,2024-01-06,Andhra Pradesh,0,1,Late delivery,2-3★,7+ days,50,Medium,2024-01
ORD004284,U00567,S0083,Home & Kitchen,839.3,Prepaid,1.7,2,2023-07-29,Gujarat,0,0,,1-2★,1-2 days,30,Medium,2023-07
ORD004285,U00596,S0134,Home & Kitchen,931.54,Prepaid,4.3,4,2023-06-27,Delhi,2,0,,4-5★,3-4 days,10,Low,2023-06
ORD004286,U00742,S0186,Electronics,15000.0,Prepaid,2.1,5,2023-10-26,Tamil Nadu,2,0,,2-3★,5-6 days,40,Medium,2023-10
ORD004287,U00211,S0154,Electronics,4809.23,COD,4.6,3,2023-12-12,Karnataka,0,0,,4-5★,3-4 days,25,Low,2023-12
ORD004288,U00909,S0166,Fashion,578.61,COD,2.8,3,2024-05-23,West Bengal,0,0,,2-3★,3-4 days,70,High,2024-05
ORD004289,U00252,S0101,Electronics,4931.27,COD,4.8,4,2024-05-10,Uttar Pradesh,0,0,,4-5★,3-4 days,25,Low,2024-05
ORD004290,U00955,S0146,Home & Kitchen,859.17,COD,5.0,1,2024-04-15,Andhra Pradesh,1,0,,4-5★,1-2 days,35,Medium,2024-04
ORD004291,U00350,S0038,Fashion,598.32,Prepaid,4.3,6,2023-09-18,Delhi,0,1,Damaged in transit,4-5★,5-6 days,25,Low,2023-09
ORD004292,U00259,S0032,Electronics,5347.86,COD,4.4,3,2024-01-21,Andhra Pradesh,1,1,Not as described,4-5★,3-4 days,35,Medium,2024-01
ORD004293,U00403,S0001,Home & Kitchen,659.13,Prepaid,5.0,5,2023-03-10,Tamil Nadu,1,0,,4-5★,5-6 days,10,Low,2023-03
ORD004294,U00832,S0066,Electronics,2096.78,COD,3.7,4,2024-05-21,Gujarat,0,0,,3-4★,3-4 days,40,Medium,2024-05
ORD004295,U00958,S0141,Fashion,710.99,Prepaid,2.2,5,2023-10-11,Telangana,4,1,Damaged in transit,2-3★,5-6 days,65,High,2023-10
ORD004296,U00431,S0051,Fashion,2055.33,COD,3.0,6,2023-09-30,Rajasthan,0,1,Size mismatch,2-3★,5-6 days,65,High,2023-09
ORD004297,U00644,S0126,Fashion,528.12,COD,4.6,5,2023-04-21,Rajasthan,4,1,Changed mind,4-5★,5-6 days,60,High,2023-04
ORD004298,U00397,S0081,Fashion,1041.92,COD,4.6,4,2023-05-03,Karnataka,2,0,,4-5★,3-4 days,50,Medium,2023-05
ORD004299,U00186,S0032,Electronics,5250.15,COD,3.2,3,2024-01-06,Maharashtra,0,1,Not as described,3-4★,3-4 days,40,Medium,2024-01
ORD004300,U00043,S0018,Electronics,1363.7,Prepaid,5.0,5,2023-10-12,Andhra Pradesh,2,1,Size mismatch,4-5★,5-6 days,10,Low,2023-10
ORD004301,U00549,S0069,Electronics,2344.82,COD,4.0,4,2023-05-11,Delhi,2,0,,3-4★,3-4 days,35,Medium,2023-05
ORD004302,U00948,S0191,Sports,976.76,COD,3.6,3,2024-03-09,Maharashtra,3,1,Quality issue,3-4★,3-4 days,60,High,2024-03
ORD004303,U00913,S0170,Fashion,408.97,COD,2.9,6,2023-03-03,Delhi,2,1,Size mismatch,2-3★,5-6 days,90,Very High,2023-03
ORD004304,U00346,S0160,Home & Kitchen,936.25,Prepaid,3.7,3,2023-10-11,Rajasthan,0,1,Wrong item,3-4★,3-4 days,15,Low,2023-10
ORD004305,U00247,S0060,Fashion,872.45,COD,3.1,5,2023-08-14,Telangana,0,1,Damaged in transit,3-4★,5-6 days,55,High,2023-08
ORD004306,U00585,S0193,Fashion,499.21,Prepaid,3.9,4,2023-10-01,Andhra Pradesh,1,0,,3-4★,3-4 days,40,Medium,2023-10
ORD004307,U00363,S0061,Electronics,3720.98,Prepaid,5.0,2,2023-06-05,Maharashtra,0,0,,4-5★,1-2 days,0,Low,2023-06
ORD004308,U00567,S0150,Fashion,617.44,COD,3.8,3,2023-11-21,Tamil Nadu,4,1,Not as described,3-4★,3-4 days,75,High,2023-11
ORD004309,U00176,S0099,Fashion,762.91,Prepaid,1.8,5,2023-07-28,Andhra Pradesh,0,0,,1-2★,5-6 days,45,Medium,2023-07
ORD004310,U00632,S0005,Electronics,2993.81,COD,4.9,3,2023-06-14,Delhi,0,0,,4-5★,3-4 days,25,Low,2023-06
ORD004311,U00585,S0190,Fashion,538.63,Prepaid,2.8,4,2023-10-04,Gujarat,2,0,,2-3★,3-4 days,55,High,2023-10
ORD004312,U00128,S0025,Fashion,630.71,Prepaid,3.7,6,2023-09-10,Rajasthan,1,0,,3-4★,5-6 days,50,Medium,2023-09
ORD004313,U00227,S0062,Books,842.39,Prepaid,3.0,3,2024-04-15,Telangana,0,0,,2-3★,3-4 days,15,Low,2024-04
ORD004314,U00170,S0045,Electronics,3680.04,Prepaid,4.9,4,2023-08-14,Uttar Pradesh,2,0,,4-5★,3-4 days,10,Low,2023-08
ORD004315,U00110,S0001,Electronics,1397.34,COD,3.2,2,2023-09-02,Uttar Pradesh,5,0,,3-4★,1-2 days,60,High,2023-09
ORD004316,U00446,S0149,Fashion,236.3,COD,4.2,8,2024-01-31,Tamil Nadu,0,1,Changed mind,4-5★,7+ days,60,High,2024-01
ORD004317,U00238,S0026,Books,1393.66,COD,4.7,5,2023-03-25,Rajasthan,1,0,,4-5★,5-6 days,35,Medium,2023-03
ORD004318,U00730,S0114,Fashion,374.34,COD,2.3,4,2024-03-29,Rajasthan,1,1,Quality issue,2-3★,3-4 days,80,Very High,2024-03
ORD004319,U00872,S0158,Electronics,1162.3,Prepaid,2.1,6,2024-01-25,Maharashtra,4,0,,2-3★,5-6 days,60,High,2024-01
ORD004320,U00555,S0196,Fashion,388.35,Prepaid,1.7,5,2023-10-06,Gujarat,3,1,Quality issue,1-2★,5-6 days,65,High,2023-10
ORD004321,U00448,S0135,Fashion,280.22,Prepaid,2.7,4,2023-12-17,Maharashtra,3,1,Wrong item,2-3★,3-4 days,65,High,2023-12
ORD004322,U00512,S0130,Beauty,1061.8,COD,4.9,6,2024-02-02,Gujarat,1,1,Not as described,4-5★,5-6 days,45,Medium,2024-02
ORD004323,U00622,S0053,Fashion,414.55,Prepaid,2.9,3,2024-01-17,Karnataka,0,0,,2-3★,3-4 days,45,Medium,2024-01
ORD004324,U00721,S0020,Home & Kitchen,956.55,Prepaid,1.3,3,2024-01-22,Rajasthan,4,1,Quality issue,1-2★,3-4 days,50,Medium,2024-01
ORD004325,U00213,S0056,Beauty,355.98,COD,3.6,4,2023-11-18,West Bengal,1,0,,3-4★,3-4 days,50,Medium,2023-11
ORD004326,U00415,S0071,Toys,1506.76,COD,2.9,5,2023-09-12,Uttar Pradesh,4,0,,2-3★,5-6 days,75,High,2023-09
ORD004327,U00921,S0060,Books,1163.26,Prepaid,2.6,3,2024-01-24,Telangana,2,0,,2-3★,3-4 days,40,Medium,2024-01
ORD004328,U00899,S0121,Fashion,610.33,Prepaid,2.3,6,2023-01-25,Telangana,5,1,Late delivery,2-3★,5-6 days,75,High,2023-01
ORD004329,U00250,S0166,Sports,559.75,COD,4.4,4,2023-03-08,Maharashtra,4,1,Changed mind,4-5★,3-4 days,45,Medium,2023-03
ORD004330,U00399,S0147,Electronics,1040.84,COD,3.4,5,2023-12-20,West Bengal,1,0,,3-4★,5-6 days,50,Medium,2023-12
ORD004331,U00391,S0006,Electronics,3721.91,Prepaid,4.6,4,2024-05-17,Gujarat,0,1,Changed mind,4-5★,3-4 days,0,Low,2024-05
ORD004332,U00932,S0109,Home & Kitchen,753.27,COD,4.0,3,2023-04-02,Uttar Pradesh,1,1,Changed mind,3-4★,3-4 days,35,Medium,2023-04
ORD004333,U00357,S0059,Sports,1054.9,Prepaid,2.8,5,2023-10-03,Uttar Pradesh,3,1,Wrong item,2-3★,5-6 days,50,Medium,2023-10
ORD004334,U00491,S0041,Electronics,3839.68,COD,3.1,2,2023-06-22,Telangana,0,1,Quality issue,3-4★,1-2 days,40,Medium,2023-06
ORD004335,U00661,S0133,Electronics,3640.16,Prepaid,1.1,6,2024-06-27,Tamil Nadu,0,1,Not as described,1-2★,5-6 days,40,Medium,2024-06
ORD004336,U00867,S0010,Fashion,458.91,Prepaid,3.8,6,2024-01-26,Maharashtra,2,1,Wrong item,3-4★,5-6 days,50,Medium,2024-01
ORD004337,U00779,S0059,Beauty,1329.26,COD,3.8,4,2023-04-03,Karnataka,0,0,,3-4★,3-4 days,40,Medium,2023-04
ORD004338,U00095,S0158,Fashion,335.27,COD,2.6,5,2023-02-21,Delhi,5,1,Wrong item,2-3★,5-6 days,90,Very High,2023-02
ORD004339,U00538,S0066,Sports,1088.66,Prepaid,3.7,3,2024-04-08,Karnataka,0,0,,3-4★,3-4 days,15,Low,2024-04
ORD004340,U00301,S0037,Fashion,684.41,Prepaid,5.0,7,2024-03-22,Uttar Pradesh,0,0,,4-5★,7+ days,25,Low,2024-03
ORD004341,U00892,S0048,Fashion,578.8,COD,1.0,8,2023-08-23,Uttar Pradesh,3,1,Changed mind,1-2★,7+ days,100,Very High,2023-08
ORD004342,U00171,S0134,Electronics,4408.45,Prepaid,3.2,4,2023-03-10,Tamil Nadu,1,0,,3-4★,3-4 days,25,Low,2023-03
ORD004343,U00893,S0024,Electronics,6612.87,Prepaid,5.0,3,2023-02-23,Karnataka,0,1,Damaged in transit,4-5★,3-4 days,0,Low,2023-02
ORD004344,U00296,S0141,Beauty,824.09,COD,4.3,8,2024-04-26,Karnataka,0,1,Changed mind,4-5★,7+ days,45,Medium,2024-04
ORD004345,U00242,S0005,Sports,1785.37,Prepaid,3.9,4,2023-07-20,Telangana,2,0,,3-4★,3-4 days,25,Low,2023-07
ORD004346,U00730,S0020,Beauty,974.05,Prepaid,3.4,5,2023-03-10,Delhi,3,1,Not as described,3-4★,5-6 days,35,Medium,2023-03
ORD004347,U00276,S0046,Fashion,328.57,COD,4.9,8,2024-06-30,Gujarat,1,1,Size mismatch,4-5★,7+ days,70,High,2024-06
ORD004348,U00567,S0195,Electronics,1725.26,Prepaid,3.6,7,2024-01-13,Karnataka,0,0,,3-4★,7+ days,25,Low,2024-01
ORD004349,U00157,S0137,Electronics,1580.83,Prepaid,5.0,3,2023-07-11,Maharashtra,0,1,Quality issue,4-5★,3-4 days,0,Low,2023-07
ORD004350,U00334,S0044,Electronics,1863.04,COD,1.0,5,2023-10-06,Maharashtra,3,1,Damaged in transit,1-2★,5-6 days,75,High,2023-10
ORD004351,U00513,S0130,Beauty,869.95,Prepaid,3.9,4,2023-02-28,Rajasthan,4,0,,3-4★,3-4 days,35,Medium,2023-02
ORD004352,U00139,S0043,Home & Kitchen,286.96,Prepaid,2.0,8,2023-02-19,Karnataka,0,1,Changed mind,1-2★,7+ days,50,Medium,2023-02
ORD004353,U00867,S0034,Home & Kitchen,1040.78,COD,4.1,4,2023-09-05,Telangana,0,1,Not as described,4-5★,3-4 days,25,Low,2023-09
ORD004354,U00855,S0095,Fashion,274.88,COD,3.2,5,2023-10-13,Tamil Nadu,0,1,Changed mind,3-4★,5-6 days,55,High,2023-10
ORD004355,U00466,S0045,Fashion,298.41,COD,4.4,5,2023-04-23,Tamil Nadu,3,1,Late delivery,4-5★,5-6 days,60,High,2023-04
ORD004356,U00166,S0164,Fashion,870.08,COD,4.8,4,2023-02-13,Delhi,0,0,,4-5★,3-4 days,40,Medium,2023-02
ORD004357,U00387,S0035,Fashion,731.56,COD,4.0,6,2023-01-01,Gujarat,0,1,Wrong item,3-4★,5-6 days,50,Medium,2023-01
ORD004358,U00542,S0126,Beauty,902.96,COD,5.0,4,2024-02-09,Andhra Pradesh,0,0,,4-5★,3-4 days,25,Low,2024-02
ORD004359,U00555,S0186,Home & Kitchen,459.49,Prepaid,2.7,9,2024-02-18,Gujarat,2,1,Damaged in transit,2-3★,7+ days,60,High,2024-02
ORD004360,U00986,S0166,Books,1345.18,COD,2.1,3,2024-06-16,West Bengal,4,0,,2-3★,3-4 days,75,High,2024-06
ORD004361,U00806,S0156,Fashion,1025.48,Prepaid,3.7,3,2024-02-19,Uttar Pradesh,1,0,,3-4★,3-4 days,40,Medium,2024-02
ORD004362,U00537,S0105,Fashion,698.09,COD,5.0,3,2023-06-20,Gujarat,4,1,Damaged in transit,4-5★,3-4 days,60,High,2023-06
ORD004363,U00130,S0010,Beauty,761.26,COD,4.0,3,2023-07-31,Delhi,1,0,,3-4★,3-4 days,35,Medium,2023-07
ORD004364,U00615,S0095,Fashion,302.09,Prepaid,5.0,5,2023-11-02,Delhi,0,0,,4-5★,5-6 days,15,Low,2023-11
ORD004365,U00619,S0106,Beauty,895.55,COD,2.9,9,2024-01-27,Uttar Pradesh,2,1,Changed mind,2-3★,7+ days,85,Very High,2024-01
ORD004366,U00383,S0007,Home & Kitchen,675.95,COD,4.3,4,2023-11-19,Gujarat,2,0,,4-5★,3-4 days,35,Medium,2023-11
ORD004367,U00204,S0193,Electronics,7020.27,Prepaid,5.0,5,2023-01-17,Rajasthan,3,1,Quality issue,4-5★,5-6 days,20,Low,2023-01
ORD004368,U00794,S0164,Electronics,5486.11,Prepaid,4.3,1,2023-05-31,Gujarat,0,0,,4-5★,1-2 days,0,Low,2023-05
ORD004369,U00886,S0152,Fashion,447.76,Prepaid,4.4,3,2023-05-24,Uttar Pradesh,3,1,Late delivery,4-5★,3-4 days,35,Medium,2023-05
ORD004370,U00406,S0063,Fashion,321.71,COD,1.9,4,2023-05-26,Maharashtra,0,0,,1-2★,3-4 days,70,High,2023-05
ORD004371,U00923,S0059,Electronics,3701.54,Prepaid,5.0,5,2024-03-25,Uttar Pradesh,0,0,,4-5★,5-6 days,0,Low,2024-03
ORD004372,U00499,S0103,Sports,444.78,Prepaid,5.0,1,2024-04-22,Gujarat,5,0,,4-5★,1-2 days,20,Low,2024-04
ORD004373,U00381,S0053,Fashion,706.46,Prepaid,3.7,4,2024-04-19,Rajasthan,0,1,Quality issue,3-4★,3-4 days,30,Medium,2024-04
ORD004374,U00983,S0014,Home & Kitchen,545.77,Prepaid,4.2,5,2023-09-09,Karnataka,1,0,,4-5★,5-6 days,10,Low,2023-09
ORD004375,U00919,S0164,Fashion,926.8,Prepaid,4.3,7,2023-04-14,West Bengal,4,1,Wrong item,4-5★,7+ days,45,Medium,2023-04
ORD004376,U00055,S0090,Beauty,794.7,Prepaid,3.8,5,2024-04-21,Rajasthan,1,0,,3-4★,5-6 days,25,Low,2024-04
ORD004377,U00909,S0168,Beauty,671.15,Prepaid,4.0,5,2024-03-19,Telangana,3,1,Size mismatch,3-4★,5-6 days,20,Low,2024-03
ORD004378,U00302,S0091,Electronics,2510.0,Prepaid,4.8,2,2024-06-08,Andhra Pradesh,0,0,,4-5★,1-2 days,0,Low,2024-06
ORD004379,U00489,S0011,Electronics,3115.76,COD,4.1,4,2024-05-05,Delhi,0,0,,4-5★,3-4 days,25,Low,2024-05
ORD004380,U00361,S0085,Beauty,881.3,COD,4.7,3,2023-07-18,Uttar Pradesh,1,0,,4-5★,3-4 days,35,Medium,2023-07
ORD004381,U00945,S0130,Fashion,1200.85,COD,3.3,3,2023-06-19,Maharashtra,2,0,,3-4★,3-4 days,65,High,2023-06
ORD004382,U00104,S0038,Fashion,1908.64,COD,2.8,2,2023-10-04,Maharashtra,1,1,Size mismatch,2-3★,1-2 days,80,Very High,2023-10
ORD004383,U00522,S0056,Home & Kitchen,511.36,COD,2.0,6,2024-06-17,Maharashtra,4,1,Wrong item,1-2★,5-6 days,85,Very High,2024-06
ORD004384,U00460,S0104,Beauty,467.56,Prepaid,3.7,10,2023-12-09,Telangana,2,0,,3-4★,7+ days,45,Medium,2023-12
ORD004385,U00472,S0089,Electronics,1334.11,Prepaid,2.6,4,2023-12-01,West Bengal,0,1,Wrong item,2-3★,3-4 days,30,Medium,2023-12
ORD004386,U00053,S0133,Home & Kitchen,666.94,COD,3.6,4,2023-05-07,Gujarat,0,1,Changed mind,3-4★,3-4 days,40,Medium,2023-05
ORD004387,U00444,S0196,Beauty,574.29,Prepaid,2.8,5,2024-06-10,Maharashtra,2,0,,2-3★,5-6 days,40,Medium,2024-06
ORD004388,U00683,S0200,Electronics,2573.66,COD,4.8,3,2024-06-02,Karnataka,2,1,Size mismatch,4-5★,3-4 days,35,Medium,2024-06
ORD004389,U00956,S0097,Home & Kitchen,591.33,Prepaid,4.1,2,2023-12-05,Gujarat,0,1,Late delivery,4-5★,1-2 days,0,Low,2023-12
ORD004390,U00750,S0185,Electronics,1615.5,Prepaid,5.0,6,2023-10-01,Karnataka,1,0,,4-5★,5-6 days,20,Low,2023-10
ORD004391,U00146,S0196,Fashion,344.02,COD,4.7,2,2023-07-21,Delhi,0,0,,4-5★,1-2 days,40,Medium,2023-07
ORD004392,U00632,S0099,Fashion,924.02,COD,3.0,3,2023-10-10,Tamil Nadu,5,1,Changed mind,2-3★,3-4 days,75,High,2023-10
ORD004393,U00043,S0012,Beauty,858.41,COD,4.1,4,2023-11-07,Karnataka,0,1,Size mismatch,4-5★,3-4 days,25,Low,2023-11
ORD004394,U00200,S0108,Fashion,2090.17,COD,4.7,4,2023-07-18,Rajasthan,2,0,,4-5★,3-4 days,50,Medium,2023-07
ORD004395,U00819,S0039,Electronics,2436.62,COD,3.9,2,2024-03-13,Telangana,4,1,Damaged in transit,3-4★,1-2 days,60,High,2024-03
ORD004396,U00262,S0054,Electronics,2081.85,Prepaid,3.9,2,2023-01-01,Karnataka,5,1,Size mismatch,3-4★,1-2 days,35,Medium,2023-01
ORD004397,U00880,S0010,Home & Kitchen,517.49,Prepaid,4.2,4,2023-09-29,Gujarat,0,0,,4-5★,3-4 days,0,Low,2023-09
ORD004398,U00806,S0017,Fashion,1962.93,COD,1.0,3,2023-08-13,Karnataka,3,1,Changed mind,1-2★,3-4 days,90,Very High,2023-08
ORD004399,U00948,S0173,Home & Kitchen,385.58,COD,4.2,2,2024-05-20,Delhi,2,0,,4-5★,1-2 days,35,Medium,2024-05
ORD004400,U00082,S0172,Electronics,3452.26,COD,4.0,4,2024-04-15,West Bengal,1,1,Not as described,3-4★,3-4 days,35,Medium,2024-04
ORD004401,U00632,S0187,Fashion,579.85,COD,2.8,5,2024-01-17,Gujarat,3,1,Not as described,2-3★,5-6 days,90,Very High,2024-01
ORD004402,U00979,S0067,Fashion,536.69,Prepaid,3.8,5,2023-12-05,West Bengal,0,0,,3-4★,5-6 days,30,Medium,2023-12
ORD004403,U00540,S0040,Toys,1107.31,COD,4.0,6,2024-06-16,Uttar Pradesh,0,0,,3-4★,5-6 days,35,Medium,2024-06
ORD004404,U00826,S0153,Beauty,815.14,COD,1.8,5,2023-09-09,Maharashtra,3,1,Quality issue,1-2★,5-6 days,75,High,2023-09
ORD004405,U00445,S0124,Home & Kitchen,713.19,COD,4.4,6,2023-10-06,West Bengal,0,0,,4-5★,5-6 days,35,Medium,2023-10
ORD004406,U00963,S0131,Fashion,282.9,COD,2.9,5,2023-11-04,Gujarat,1,0,,2-3★,5-6 days,80,Very High,2023-11
ORD004407,U00997,S0186,Fashion,282.8,COD,4.9,8,2024-02-19,Telangana,0,1,Size mismatch,4-5★,7+ days,60,High,2024-02
ORD004408,U00308,S0066,Fashion,336.11,Prepaid,1.4,4,2023-04-20,Karnataka,0,0,,1-2★,3-4 days,45,Medium,2023-04
ORD004409,U00569,S0058,Fashion,978.36,COD,1.9,4,2023-08-13,Gujarat,2,1,Quality issue,1-2★,3-4 days,80,Very High,2023-08
ORD004410,U00927,S0040,Beauty,238.19,COD,1.7,5,2023-04-11,Andhra Pradesh,2,1,Late delivery,1-2★,5-6 days,65,High,2023-04
ORD004411,U00518,S0093,Fashion,1097.36,Prepaid,3.1,5,2024-02-27,Rajasthan,0,0,,3-4★,5-6 days,30,Medium,2024-02
ORD004412,U00430,S0146,Fashion,863.59,COD,5.0,4,2023-12-06,Uttar Pradesh,0,0,,4-5★,3-4 days,40,Medium,2023-12
ORD004413,U00084,S0063,Fashion,523.62,COD,2.1,1,2023-06-16,Telangana,3,0,,2-3★,1-2 days,90,Very High,2023-06
ORD004414,U00493,S0170,Beauty,513.97,COD,3.2,7,2023-03-09,West Bengal,0,1,Not as described,3-4★,7+ days,50,Medium,2023-03
ORD004415,U00949,S0015,Fashion,336.21,Prepaid,3.0,8,2024-03-22,Rajasthan,1,0,,2-3★,7+ days,60,High,2024-03
ORD004416,U00835,S0111,Fashion,235.78,Prepaid,3.4,3,2023-06-07,Gujarat,1,1,Changed mind,3-4★,3-4 days,40,Medium,2023-06
ORD004417,U00032,S0086,Electronics,7534.54,COD,5.0,9,2024-01-15,Uttar Pradesh,1,1,Size mismatch,4-5★,7+ days,55,High,2024-01
ORD004418,U00242,S0125,Fashion,301.84,Prepaid,4.2,2,2024-05-18,Rajasthan,1,0,,4-5★,1-2 days,25,Low,2024-05
ORD004419,U00603,S0055,Fashion,783.28,COD,4.0,9,2024-02-20,Tamil Nadu,3,1,Changed mind,3-4★,7+ days,80,Very High,2024-02
ORD004420,U00294,S0063,Fashion,489.71,COD,5.0,6,2023-06-18,Karnataka,1,1,Wrong item,4-5★,5-6 days,60,High,2023-06
ORD004421,U00613,S0084,Fashion,873.54,Prepaid,2.1,6,2024-01-21,Delhi,2,1,Not as described,2-3★,5-6 days,65,High,2024-01
ORD004422,U00104,S0022,Fashion,479.29,Prepaid,4.3,6,2023-03-26,Maharashtra,3,0,,4-5★,5-6 days,45,Medium,2023-03
ORD004423,U00154,S0139,Beauty,899.05,COD,4.3,5,2024-03-14,Delhi,4,1,Changed mind,4-5★,5-6 days,45,Medium,2024-03
ORD004424,U00957,S0179,Electronics,2193.14,COD,4.0,1,2023-06-05,Maharashtra,0,0,,3-4★,1-2 days,25,Low,2023-06
ORD004425,U00003,S0121,Beauty,394.99,COD,2.4,6,2023-07-01,Karnataka,0,1,Size mismatch,2-3★,5-6 days,65,High,2023-07
ORD004426,U00299,S0094,Home & Kitchen,1151.54,COD,5.0,3,2024-01-01,Telangana,0,0,,4-5★,3-4 days,25,Low,2024-01
ORD004427,U00090,S0011,Electronics,1405.7,COD,4.0,3,2023-06-19,Uttar Pradesh,0,0,,3-4★,3-4 days,25,Low,2023-06
ORD004428,U00339,S0026,Beauty,1414.24,COD,3.7,3,2023-02-09,Telangana,2,0,,3-4★,3-4 days,50,Medium,2023-02
ORD004429,U00085,S0011,Fashion,555.97,COD,4.8,4,2023-01-01,Tamil Nadu,0,1,Not as described,4-5★,3-4 days,40,Medium,2023-01
ORD004430,U00809,S0044,Fashion,511.18,COD,4.2,5,2024-02-05,Gujarat,1,1,Not as described,4-5★,5-6 days,50,Medium,2024-02
ORD004431,U00111,S0069,Fashion,1286.95,Prepaid,3.9,5,2023-10-26,Telangana,0,0,,3-4★,5-6 days,30,Medium,2023-10
ORD004432,U00857,S0135,Fashion,671.54,COD,1.9,5,2023-03-15,Telangana,2,0,,1-2★,5-6 days,80,Very High,2023-03
ORD004433,U00292,S0036,Toys,891.31,COD,4.8,2,2023-03-08,Gujarat,0,0,,4-5★,1-2 days,25,Low,2023-03
ORD004434,U00621,S0067,Sports,578.77,COD,4.6,3,2023-06-11,Andhra Pradesh,2,1,Late delivery,4-5★,3-4 days,35,Medium,2023-06
ORD004435,U00099,S0128,Fashion,805.87,Prepaid,1.9,3,2023-08-18,Uttar Pradesh,3,1,Late delivery,1-2★,3-4 days,65,High,2023-08
ORD004436,U00033,S0101,Fashion,1210.56,COD,4.8,2,2023-12-13,Karnataka,1,1,Late delivery,4-5★,1-2 days,50,Medium,2023-12
ORD004437,U00712,S0122,Fashion,567.72,COD,4.2,5,2024-04-08,Andhra Pradesh,3,1,Wrong item,4-5★,5-6 days,60,High,2024-04
ORD004438,U00314,S0076,Home & Kitchen,1371.5,COD,4.1,3,2024-02-15,Tamil Nadu,0,1,Changed mind,4-5★,3-4 days,25,Low,2024-02
ORD004439,U00814,S0080,Electronics,3856.37,Prepaid,2.7,3,2023-12-01,Tamil Nadu,0,0,,2-3★,3-4 days,30,Medium,2023-12
ORD004440,U00247,S0119,Sports,1478.75,COD,3.6,1,2023-06-02,Karnataka,0,0,,3-4★,1-2 days,40,Medium,2023-06
ORD004441,U00038,S0021,Electronics,4766.61,COD,2.1,5,2023-03-02,Telangana,0,0,,2-3★,5-6 days,55,High,2023-03
ORD004442,U00897,S0031,Fashion,309.32,Prepaid,5.0,3,2023-06-01,Gujarat,0,1,Size mismatch,4-5★,3-4 days,15,Low,2023-06
ORD004443,U00130,S0039,Fashion,533.33,COD,4.1,2,2023-03-17,Uttar Pradesh,2,0,,4-5★,1-2 days,50,Medium,2023-03
ORD004444,U00789,S0086,Fashion,715.25,COD,4.1,3,2023-11-24,Telangana,0,0,,4-5★,3-4 days,40,Medium,2023-11
ORD004445,U00245,S0184,Books,1263.74,Prepaid,4.7,6,2024-05-08,Rajasthan,0,1,Changed mind,4-5★,5-6 days,10,Low,2024-05
ORD004446,U00126,S0165,Electronics,4093.27,COD,1.4,5,2023-11-06,Tamil Nadu,4,0,,1-2★,5-6 days,75,High,2023-11
ORD004447,U00918,S0122,Electronics,2159.85,COD,4.0,4,2023-02-04,West Bengal,0,0,,3-4★,3-4 days,25,Low,2023-02
ORD004448,U00161,S0101,Fashion,469.99,Prepaid,1.0,2,2023-07-16,Delhi,2,1,Wrong item,1-2★,1-2 days,55,High,2023-07
ORD004449,U00051,S0009,Fashion,1105.7,Prepaid,3.2,1,2023-09-16,Rajasthan,0,0,,3-4★,1-2 days,30,Medium,2023-09
ORD004450,U00192,S0128,Fashion,691.21,Prepaid,4.6,3,2024-04-19,Rajasthan,1,0,,4-5★,3-4 days,25,Low,2024-04
ORD004451,U00803,S0182,Books,1035.28,COD,4.8,8,2023-11-28,Gujarat,0,0,,4-5★,7+ days,45,Medium,2023-11
ORD004452,U00137,S0084,Fashion,1083.86,COD,4.2,6,2024-03-08,West Bengal,1,1,Late delivery,4-5★,5-6 days,60,High,2024-03
ORD004453,U00982,S0193,Sports,727.24,Prepaid,5.0,3,2023-07-08,Maharashtra,1,0,,4-5★,3-4 days,10,Low,2023-07
ORD004454,U00891,S0043,Home & Kitchen,1088.83,COD,5.0,3,2023-09-14,Delhi,2,1,Changed mind,4-5★,3-4 days,35,Medium,2023-09
ORD004455,U00499,S0086,Fashion,652.21,Prepaid,4.2,3,2023-06-01,Maharashtra,2,0,,4-5★,3-4 days,25,Low,2023-06
ORD004456,U00906,S0036,Electronics,3622.5,Prepaid,4.1,1,2023-09-03,Andhra Pradesh,0,0,,4-5★,1-2 days,0,Low,2023-09
ORD004457,U00619,S0127,Beauty,1430.14,COD,3.9,5,2023-10-12,Karnataka,0,1,Quality issue,3-4★,5-6 days,40,Medium,2023-10
ORD004458,U00428,S0010,Toys,937.07,COD,1.6,3,2023-01-10,West Bengal,0,1,Late delivery,1-2★,3-4 days,55,High,2023-01
ORD004459,U00729,S0088,Electronics,10512.82,Prepaid,3.7,2,2024-01-17,West Bengal,2,0,,3-4★,1-2 days,25,Low,2024-01
ORD004460,U00003,S0027,Fashion,899.29,COD,5.0,4,2024-05-09,Andhra Pradesh,0,0,,4-5★,3-4 days,40,Medium,2024-05
ORD004461,U00207,S0055,Beauty,1059.99,Prepaid,4.0,3,2023-06-01,West Bengal,3,0,,3-4★,3-4 days,20,Low,2023-06
ORD004462,U00697,S0169,Home & Kitchen,1176.36,Prepaid,5.0,1,2024-06-01,Uttar Pradesh,0,0,,4-5★,1-2 days,0,Low,2024-06
ORD004463,U00544,S0101,Fashion,965.26,COD,5.0,3,2024-06-25,Telangana,0,0,,4-5★,3-4 days,40,Medium,2024-06
